,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
HSinc5,-0.7054711147991146,-0.37868695111616296,-0.09636326333566957,-0.027025412022281935,0.03411407383580703,0.48159336612109266,-0.11637646018863813,-0.16739861855894578,-0.09246729721664512,-0.027347011927397438,0.12463643543511607,-0.06858629790273105
HMode5,-0.6074284875532087,-0.4937293991045801,0.1380681926920552,-0.06337626785113269,-0.33131250059258405,0.43212544093096406,-0.0421236484944253,-0.11351343990313206,-0.11947817138460834,0.042841688023349596,0.11076320177644035,0.10021716115247623
HGree10,-0.6379462638799541,-0.5016923403615253,-0.08495457966364682,0.05995926627882291,-0.2652288986812563,0.40289352172253434,-0.04861231716683292,-0.1737380982840821,-0.177313297258774,-0.013977249916383461,0.12866090946748074,0.03913714591592231
HSinc3,-0.564766455700848,-0.37053175938320165,0.05378207680255211,-0.029281123654301862,-0.006959251825245785,0.6556694755291337,-0.08159884652276847,-0.21070577957054376,-0.03517115452205378,0.06761321840778692,0.07350441306162335,-0.0464592599858507
HGree4,-0.5855778546895833,-0.46074890129147644,0.1578797578346746,-0.03982900010731963,-0.3896848305589597,0.44832819099628796,-0.10448564618705569,-0.12945043895788325,-0.0785591938919272,0.09539315589100876,0.1148310757606328,0.0743546936749145
AGent10,-0.7710899137979496,-0.35845824755441275,-0.03093499559970308,0.20462903071903873,-0.3683311311642793,0.2062515791612849,0.07655285139783209,-0.08484774381912187,-0.0009735612249298233,-0.11532583819224941,0.08389321794208078,0.030487114550502785
AGent8,-0.9223408930590433,-0.10956135959122525,-0.022055265824964206,-0.022051236244128698,-0.2505152507379935,0.1250192484566265,0.05650279430803347,-0.08868578083349386,-0.013329140879937135,-0.09572749335055974,0.057155888334261176,0.017983734107279593
HFair7,-0.6949869095349902,-0.4085991442441655,-0.0827868215534727,-0.16567012540581164,0.06395714809152869,0.39419369593932796,-0.059809360349078015,-0.1790214456035595,-0.042096183158350016,0.04606653786164033,0.10359056676595287,-0.021781000408423234
HSinc7,-0.6481716577481201,-0.5137636949447463,-0.24908358034117958,0.1966681034739776,8.852698629194934e-05,0.3700779224748359,-0.04477863734479007,-0.11755028372614244,-0.025090969270671153,0.01996266210019421,0.1262629947555878,-0.11224078936978368
EAnxi4,-0.4193708018352495,0.8248736862257079,0.22772416982738578,0.085344027208021,0.16988426471949325,0.1305623356084427,-0.16427717963904714,0.044777428673113205,0.05778890600865786,0.0423543113326602,-0.0643855620799898,0.029135371144669252
EDepe1,-0.31629536648787854,0.8382312518964592,0.1460727595255516,-0.0005490021580841766,0.14337588336766577,0.30224411784459543,-0.0718320968637643,-0.049941706679712594,0.061850671117463306,0.05434093857568391,-0.06949702285230792,0.0930317934251323
EAnxi5,-0.559502729237163,0.8170739679166018,-0.03321538526563048,0.13198940790032335,0.15777413603783205,0.09986241988343747,-0.03161563947349625,0.029569267622536855,0.037838640152111074,0.05854162809786528,-0.04875923141403525,-0.044408389731424316
EAnxi2,-0.37902967824166567,0.7690450525282485,0.1841361961981333,0.29194557615296934,0.08984786929914548,0.17914903079899855,-0.0665063774329776,0.08800486746323895,0.0919617133516861,0.10713221341137824,-0.06089168922709317,0.048434875185320955
EAnxi3,-0.5842137507240994,0.7165056804997768,0.14503952266456152,0.26845694751592414,0.08982645404411305,0.10921845082603068,-0.10519329286485109,0.04999701520011244,0.11910694018000227,0.10954328333170597,-0.04201414496682102,-0.01082118246237357
EAnxi1,-0.4459292120789198,0.7201753167097666,0.14383186451116503,0.20667648511184664,0.2198362507332116,0.2613579069875634,-0.1089924605731433,0.13734374557952347,0.086305797772088,0.08037397896587271,-0.07350300981192452,0.013311534314613668
EAnxi6,0.39578060070855564,-0.7438584535659755,-0.1956366515591896,-0.3359188844410296,-0.03404822323506718,-0.07562437138201908,0.033303798322931615,-0.051567324827435354,-0.10949879693654478,-0.1656973754642215,0.06397427957398885,-0.04022736243565335
ESent10,0.2963695894739863,-0.8267564271812026,-0.35765687954499653,0.13456758542195899,0.01209649059493007,0.19058446168295337,0.0009042074692605528,0.1020962026845095,-0.024907073394232242,-0.07858452987777616,0.13280102138447186,0.015025665191325276
EDepe8,-0.12068429218561483,0.8305253520840437,0.3284507711790697,-0.231916136087485,-0.00031122991982760937,0.2597452062142779,-0.05222678479785706,-0.02781323985864209,0.003664707889740633,-0.010922381964219916,-0.09056379356528578,0.12189665507870966
CPrud3,0.25876456119657715,0.05459791797612068,0.06626857881582701,0.4347538712789078,-0.7036272020302526,0.3142936855960628,-0.34965868470060973,0.11734351762584605,-0.03792951007914364,-0.03904146088073379,0.05504807339441852,0.008758500186763236
CPrud2,0.3885704050585673,-0.03092273657433164,0.15916877570460103,0.32689409265450997,-0.7051454634947845,0.2149047456355453,-0.3616750028402546,0.1192146133015242,-0.04937804091015062,-0.002765780442962033,0.025794322340959727,-0.011600390522151963
COrga1,0.3782425667168643,-0.01658301644138553,0.020549263817747736,0.359230841145676,-0.5654028703685142,0.2316601928492155,-0.5233181398527461,-0.09731631309784296,0.005892819020531431,-0.059076808684311206,0.031470049328523285,-0.1685278391472392
COrga3,0.19571750553528489,0.13503931640273015,-0.013790828938782959,0.5284130481060823,-0.6279644552833558,0.33717630671363324,-0.3345535410661669,0.04931271714870969,0.0386092349587161,-0.1448659433071074,0.06449593872404054,0.011048398864415524
CPerf2,0.15056265693395704,0.01005261275184656,0.3454050972475723,0.4728283970266052,-0.5308251094817528,0.37998881788314,-0.45357789991630176,0.07120426645077782,-0.033225243476390165,-0.025294702533291483,0.058286037777493485,-0.012661466368433186
