,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
HSinc5,-0.12188405507025048,-0.5757400097130876,0.2899443400156942,-0.41252995472683807,-0.24757903490811742,-0.45494268944241106,0.10708505909664114,0.27456773392034495,0.003935670625717577,-0.06779353544290874,-0.05896888389493957,-0.010467484364644761
HMode5,-0.42421113166846625,-0.5922570879275415,0.02364451922281609,-0.4788357908376323,-0.0452512497115422,-0.337823071332143,0.16182354061222587,0.2588064493357706,0.050042085121852785,0.042631121335247886,0.06834184180037703,0.012957082757704477
HGree10,-0.39227007897367966,-0.5193391143474241,0.26966045513468,-0.49723597158823585,-0.1029443228416199,-0.315591135205039,0.18729997313121557,0.29102599366612997,-0.03539678833481913,-0.03249417585388767,0.039229200369605984,0.03131076098422347
HSinc3,-0.22488113750354494,-0.5202721508343977,0.12400719160616314,-0.35480526266025614,-0.17457456018131629,-0.554572188512127,0.06777014193291675,0.3983682073148509,0.07053946465714095,0.013115421994015733,-0.08677399275751439,0.005043803031935339
HGree4,-0.46925249944645425,-0.5920533860659296,0.04375124573701326,-0.4434893250949902,0.011545366848894416,-0.3543434429246295,0.10387923571190319,0.2512978268091733,0.020000529071823547,0.08356914614493728,0.039698099735140095,0.020906803910682902
AGent10,-0.46940747877275835,-0.6485211941465872,0.3995683119318734,-0.33270282764775766,-0.04673681614809234,-0.06754328934542289,0.03937008037333876,0.2207989442863749,0.04173689103086419,-0.15114414721451866,0.04721543848346015,-0.00763348084108504
AGent8,-0.17808240198750647,-0.8373113939551274,0.3806037035451848,-0.2554716258955167,0.047894264309421855,-0.021509481300588825,0.027725168728846283,0.1733027046146748,0.003978220569745131,-0.12584371486984605,0.002556096535460415,-0.013790507762391671
HFair7,-0.014429109915329797,-0.5919596159979631,0.23162921694210978,-0.4897305925005819,-0.21793260155392158,-0.35124394039226603,0.06347646882505398,0.29923543670752056,-0.005129820787246925,-0.013274596117462107,-0.0756866315572606,0.001991529434359891
HSinc7,-0.24357955991824107,-0.41603939785345934,0.47570095736810425,-0.4741967137843912,-0.352306761411384,-0.30650332657678653,0.06866608123259094,0.24996883145198806,0.03378756479071326,-0.04791195087675772,-0.11398630090720252,-0.003894928915509495
EAnxi4,0.23422003492866023,-0.5260266714090387,0.19280323713116582,0.7528350251033448,0.11699271077766865,-0.1983374533170866,-0.07384352164236502,-0.10452590422469522,-0.00020832515502822632,0.046399827360624715,0.03443663186647177,-0.002195532844138092
EDepe1,0.29512895747012896,-0.45944083144473996,0.18388233360718476,0.689416130460255,0.24978341843529608,-0.28805692930310667,-0.07107020073893662,0.10350358509157648,0.03965300073599316,0.03839811696186571,0.08960703338433154,0.008351057781485951
