,F0,F1,F2,F3,F4,F5,F6,F7
E1,-0.7175257020702966,0.05183638762873531,0.15695826969864937,0.5481326773661869,-0.31184554833386885,-0.1623700993525933,0.027636387393104717,0.060609565711614244
E2,0.6959556229807067,0.0790456666207598,-0.1158823400903633,-0.5958417162835701,0.30361534698221115,-0.19138013764578624,0.01487219622788528,0.056092977153501776
E3,-0.894023815086734,-0.1530864486701116,0.2129658760530571,0.2855919651341458,-0.14161708351278884,-0.07248433062374678,0.05835241725833737,0.05891278454712849
E4,0.7728314712895082,-0.06819449557536207,-0.20769779885238296,-0.4814658575872757,0.2222515436331236,-0.1841366589259988,0.08937857219546137,0.03817619293714353
E5,-0.8242381857479331,-0.12482950313380452,0.06558810643068914,0.44018373941032884,-0.30961484085269253,0.017820453550016626,0.0432796573630099,0.04823213544886658
E6,0.7831761932313487,-0.012194413006649885,0.10790748314980901,-0.43856773984660574,0.2076950435883749,-0.29900672409448165,0.050061047200652756,0.0869281320137036
E7,-0.8011680829801918,-0.06423373480589531,0.1525425389449962,0.4890227136710628,-0.26011451895651266,-0.029715173410928226,0.039730434693050834,0.0756749541199606
E8,0.586951804984511,-0.18494772873079546,-0.17955138745172594,-0.6290881959210296,0.2825229635830918,0.02921259855971836,0.1867912652743224,0.08596517439883462
E9,-0.6800129154758754,0.17314612271230692,0.06837869714956517,0.5719459853789589,-0.32804659395171554,-0.14907924894024424,-0.03732859845611022,0.022998515969824274
E10,0.7813948821918187,-0.07289189504355878,-0.23211225992761061,-0.45153758476806705,0.18803217694781757,-0.1420644008427275,0.11742421178474216,-0.011659961467212304
N1,0.6382990168155367,-0.403125335371804,-0.2608075658936284,0.25828258587591685,-0.5300363838276566,0.12775133599984492,0.060605160614426265,-0.1105586581784607
N2,-0.5894324237479793,0.2676591718423551,0.18205237530816884,-0.12324270649862727,0.5200546467834306,-0.4159637929986255,0.18611575013065867,0.1258989365575809
N3,0.5282208037527105,-0.5087657651509268,-0.36702937736375474,0.15331121557862715,-0.509279695588619,0.06963482850919626,0.09092525958452062,-0.09418539982593326
N4,-0.5580888841337299,0.18764328356608806,0.32957513844407044,-0.1796803354498241,0.17182443447509096,-0.39604892391886026,0.27836944703149774,-0.15988106667121177
N5,0.6873621911323567,-0.30862692512964657,-0.09699096240221614,0.38884884763648325,-0.4631396689832946,-0.1519957043265726,0.04485109356957132,-0.1300355299386544
N6,0.6568937091460068,-0.3650704896427544,-0.2180287470334766,0.3437724745375456,-0.5347899887619175,-0.057060568897178754,0.009798873854578545,-0.032452680618864374
N7,0.6519484002765379,-0.1872203130227647,-0.25789632896188897,0.43246203281835666,-0.48084380011898653,-0.14032792813024572,-0.1162831250580265,0.17353321721973972
N8,0.6717524015367418,-0.1760005569512992,-0.23866192289275104,0.42030939130776895,-0.4741654744374207,-0.12355254386503195,-0.12950419507835426,0.1743428760164298
N9,0.7054048465523663,-0.09898357135858518,-0.20693655258864121,0.30934244361350616,-0.593239912825763,0.010775582714144737,0.09681145572095495,-0.019303275897236852
N10,0.7802840590262348,-0.17526926185804267,-0.38363456546643115,0.24663361226499586,-0.30026247190914046,0.03735730185846442,-0.11637024174241892,0.17691945191493727
A1,0.39311284950162717,0.5463395936009219,0.2666414585791741,0.012547047997920339,-0.18051900016492903,-0.5173462611912938,-0.07074940903958156,0.15109279414492618
A2,-0.6873924575976385,-0.5799301184982303,-0.1793579375581267,0.3230660176070676,-0.011967934866411994,0.020506327036789233,0.15540167474402827,0.028907353420402657
A3,0.46419007179337224,0.5895463594063706,-0.027068067950678662,0.405572012944164,-0.27091610211042283,0.0485250664811669,0.31849362884372545,0.005747516393430811
A4,-0.3729809406808843,-0.8265421861315743,-0.2653895681502969,0.07551119979869786,0.05025359514425338,-0.11921841068081523,0.019964900839095037,0.05956884556865581
A5,0.46633196618769934,0.7817341971245573,0.2054535859806274,-0.1773823301151703,-0.10091061495540178,-0.16625759768498824,0.017619031863240188,-0.011393822486188856
A6,-0.19510526279122614,-0.882119044209971,-0.194381308628751,0.09546231050040989,-0.040002590421922855,-0.2925459919061384,-0.017074115542935062,0.01988005547302181
A7,0.6624767284903454,0.6328773644092556,0.1250471470838284,-0.24891483032870174,-0.06497418657471478,-0.18255084784622186,-0.017380669314462992,0.03827116507293316
A8,-0.5240337303781013,-0.7681640636420137,-0.25453798829884444,0.06304956387586244,0.021774608424640178,-0.07192192519911969,0.15211441009464582,0.12745737917680217
