,F0,F1,F2,F3,F4,F5,F6,F7
E1,0.6170338345680803,-0.02716971346670149,-0.46733983836366083,0.5778152988395225,0.2803127114387364,-0.05115129055886555,0.14355604376307324,-0.06646533302480662
E2,-0.5616323883801397,-0.050236547866843985,0.4270084137184899,-0.6795543773581472,-0.2198443481406316,-0.1215077419288599,0.1511877685202876,-0.09078992743694006
E3,0.8318905845042195,0.20417637652851114,-0.27687934205183495,0.46083441061616554,0.14519469002416546,0.02899555864031294,0.09983573543759658,-0.054691626511113575
E4,-0.6968741616259446,0.008631071771155055,0.4705803102246709,-0.4966497472489588,-0.20611701563303475,-0.0823622274544052,0.19243355475631488,-0.03319393505894821
E5,0.7082477037058921,0.0911147789176223,-0.28754221163493043,0.6421781643933476,0.23536348854005995,0.06549755926557813,0.02086814399987777,-0.025921504419851953
E6,-0.6647003231076936,0.12634122866663244,0.19052294572993386,-0.6476951705431088,-0.093233137004913,-0.14610770436594617,0.2676240176954561,-0.1170986720094616
E7,0.6998325941419876,0.06477348275038695,-0.38510729343230704,0.5894678243614662,0.2259231010389882,0.059621018445138514,0.06401486198272019,-0.06384053783979762
E8,-0.48659073066207753,0.14072586650297525,0.5851879678909517,-0.5309169888763209,-0.26671853486691616,0.12373956884063295,0.12157773589938109,-0.008807971258681444
E9,0.5721530715063933,-0.17342837543994172,-0.4687827747422314,0.5823064455442913,0.29781527540167785,-0.08373298891109159,0.08625840300753979,-0.05824465678633812
E10,-0.7274645595726756,0.021804855074113044,0.45050946904643974,-0.47208556199869917,-0.1690982436397502,-0.04846426825771144,0.1749519676968682,0.02057578075047372
N1,-0.7583299803168277,0.19626743280692457,0.16644853028488313,0.3565721980381238,0.33551213762482957,0.10209694500743693,-0.08542788323580716,0.13979099714858692
N2,0.6760365882647889,-0.1232365969578886,-0.17738526885035577,-0.2040862450704227,-0.379048620102492,-0.13302079705485179,0.4517300362044644,-0.10948037643510994
N3,-0.6589137718078977,0.24771084750141298,0.3337315530005118,0.39763731487333676,0.2956520669525878,0.06996647444191459,-0.013063831416641376,0.10332352395580413
N4,0.6045582385695181,0.026611125401317274,-0.20188969865777556,-0.23358884181951572,-0.004644671486348502,-0.11751617582743633,0.46909880770520207,0.20426254638854874
N5,-0.7994087955704686,0.1882200808174642,-0.08033652130537562,0.29650587604576495,0.3202205776273689,-0.08005355915980325,0.13084035044371847,0.13382819981881947
N6,-0.7897786705911465,0.1658868737961872,0.05876955306589286,0.36622163967437077,0.3547732724655581,-0.01365054241895282,0.039560661062432334,0.03250591632840582
N7,-0.7709834906857839,-0.01545145548106825,-0.04257751780845763,0.38903301214700237,0.32619028213851375,-0.08836106636242458,0.03720064375461405,-0.21815590966667847
N8,-0.7812333367806671,-0.01871929235814334,-0.04296159099939762,0.3719233145633154,0.31838234981059577,-0.082808463184345,0.02175596295562856,-0.2208674900235029
N9,-0.8062684758902877,-0.058359118982722336,-0.0060280113016941625,0.2536982793491269,0.45460471691031046,0.07945388286667251,0.044807518312455184,0.049721695559729696
